restaurant_id,restaurant_name,url,address,locality,city,city_id,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,average_cost_for_two,aggregate_rating,rating_text,votes,has_online_delivery,is_table_reservation_supported,establishment_types
9101343,D-Two,https://www.zomato.com/dublin/d-two-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"60 Harcourt Street, South City West, Dublin Dublin 2",South City West,Dublin,91,53.3343170000,-6.2630140000,Dublin 2,97,"South City West, Dublin",Pub Food,45,2.7,Average,5,0,0,[]
16522227,M O'Briens Bar and Lounge,https://www.zomato.com/dublin/m-obriens-bar-and-lounge-ballsbridge?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8-9 Sussex Terrace, Ballsbridge, Dublin Dublin 2",Ballsbridge,Dublin,91,53.3312930000,-6.2516160000,Dublin 2,97,"Ballsbridge, Dublin",Pub Food,40,3.0,Average,4,0,0,[]
9101009,Finnegan's,https://www.zomato.com/dublin/finnegans-dalkey?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Sorrento Road, Dalkey, Co. Dublin",Dalkey,Dublin,91,53.2763833333,-6.1029888889,,97,"Dalkey, Dublin","Irish, Pub Food",50,2.7,Average,4,0,0,[]
9101244,Gilbert & Wright,https://www.zomato.com/dublin/gilbert-wright-malahide?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 Ross Lane, Malahide, Co. Dublin",Malahide,Dublin,91,53.4516990000,-6.1537050000,,97,"Malahide, Dublin",Pub Food,40,3.0,Average,4,0,0,[]
16519492,Lagoona,https://www.zomato.com/dublin/lagoona-ifsc?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 4, Custom House Square, IFSC, Dublin Dublin 1",IFSC,Dublin,91,53.3496090000,-6.2425270000,Dublin 1,97,"IFSC, Dublin","Burger, Pub Food",45,2.5,Average,6,0,0,[]
9100908,Duffy's,https://www.zomato.com/dublin/duffys-malahide?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Street, Malahide, Co. Dublin",Malahide,Dublin,91,53.4506500000,-6.1545833333,,97,"Malahide, Dublin","Irish, Pub Food",55,2.5,Average,7,0,0,[]
16509194,Apache Pizza,https://www.zomato.com/dublin/apache-pizza-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dundrum Bypass, Dundrum, Dublin Dublin 14",Dundrum,Dublin,91,53.2937972222,-6.2455888889,Dublin 14,97,"Dundrum, Dublin","Pizza, Fast Food",25,2.6,Average,5,0,0,[]
16517307,Pizza Dog,https://www.zomato.com/dublin/pizza-dog-drumcondra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"50 Drumcondra Road Lower, Drumcondra, Dublin Dublin 9",Drumcondra,Dublin,91,53.3637491938,-6.2578605115,Dublin 9,97,"Drumcondra, Dublin","Pizza, Fast Food",30,2.6,Average,6,0,0,[]
9100161,Domino's,https://www.zomato.com/dublin/dominos-cabra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"101A New Cabra Road, Cabra, Dublin Dublin 7",Cabra,Dublin,91,53.3613194444,-6.2843388889,Dublin 7,97,"Cabra, Dublin","Pizza, Fast Food",25,2.9,Average,4,0,0,[]
16518593,Krugers and the Tophouse,https://www.zomato.com/dublin/krugers-and-the-tophouse-howth?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8-19 Main Street, Howth, Co. Dublin, Howth, Dublin",Howth,Dublin,91,53.3846666667,-6.0651888889,,97,"Howth, Dublin","Pub Food, Pizza",35,3.0,Average,5,0,0,[]
16517412,Domino's,https://www.zomato.com/dublin/dominos-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dundrum Bypass, Dundrum, Dublin Dublin 14",Dundrum,Dublin,91,53.2938944444,-6.2459027778,Dublin 14,97,"Dundrum, Dublin","Pizza, Fast Food",25,3.0,Average,4,0,0,[]
16522119,La Pizza,https://www.zomato.com/dublin/la-pizza-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"14-15 O'Connell Street Upper, North City, Dublin Dublin 1",North City,Dublin,91,53.3512416667,-6.2611000000,Dublin 1,97,"North City, Dublin","Pizza, Italian",45,2.4,Poor,7,0,0,[]
9100898,Benito's,https://www.zomato.com/dublin/benitos-dalkey?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"47 Castle Street,, Co. Dublin, Dalkey, Dublin",Dalkey,Dublin,91,53.2777099018,-6.1050326005,,97,"Dalkey, Dublin","Italian, Pizza",35,2.7,Average,5,0,0,[]
16521191,Pizza Stop,https://www.zomato.com/dublin/pizza-stop-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6-10 Chatham Street, South City West, Dublin Dublin 2",South City West,Dublin,91,53.3408876408,-6.2612934038,Dublin 2,97,"South City West, Dublin","Pizza, Italian",60,3.0,Average,4,0,0,[]
9101499,Ravello's,https://www.zomato.com/dublin/ravellos-clongriffin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25 Main Street, Clongriffin, Dublin Dublin 13",Clongriffin,Dublin,91,53.4024320000,-6.1532070000,Dublin 13,97,"Clongriffin, Dublin","Italian, Pizza",40,2.9,Average,4,0,0,[]
9100042,Credo,https://www.zomato.com/dublin/credo-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19 Montague Street, Dublin Dublin 2",South City West,Dublin,91,53.3366444444,-6.2641361111,Dublin 2,97,"South City West, Dublin",Pizza,30,2.9,Average,4,0,0,[]
9100371,Ray's Pizza,https://www.zomato.com/dublin/rays-pizza-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17 Harcourt Road, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3328723787,-6.2637446076,Dublin 2,97,"South City East, Dublin",Pizza,15,2.8,Average,4,0,0,[]
16519298,Pregos,https://www.zomato.com/dublin/pregos-lucan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ballyowen Castle Shopping Centre,, Co. Dublin, Lucan, Dublin","Ballyowen Castle Shopping Centre, Lucan",Dublin,91,53.3478118209,-6.4226618037,,97,"Ballyowen Castle Shopping Centre, Lucan, Dublin","Pizza, Italian",35,2.7,Average,4,0,0,[]
9101372,Forte's Takeaway,https://www.zomato.com/dublin/fortes-takeaway-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31 Dorset Street Lower, Dublin Dublin 1",North City,Dublin,91,53.3591550000,-6.2614900000,Dublin 1,97,"North City, Dublin","Fast Food, Pizza",20,2.9,Average,4,0,0,[]
9100051,Bottega Toffoli,https://www.zomato.com/dublin/bottega-toffoli-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"34 Castle Street, Dublin Dublin 8",South City West,Dublin,91,53.3433890000,-6.2692360000,Dublin 8,97,"South City West, Dublin",Pizza,50,2.9,Average,4,0,0,[]
17730021,Domino's,https://www.zomato.com/dublin/dominos-lucan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 2 Tesco Shopping Centre, Dodsboro Road, Lucan, Co. Dublin",Lucan,Dublin,91,53.3528090000,-6.4601310000,,97,"Lucan, Dublin","Pizza, Fast Food",25,2.8,Average,3,0,0,[]
9101423,Pizzicato,https://www.zomato.com/dublin/pizzicato-sandyford?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"21 Corrig Rd Sandyford Industrial Estate, Sandyford, Dublin Dublin 18",Sandyford,Dublin,91,53.2765605688,-6.2144667283,Dublin 18,97,"Sandyford, Dublin","Pizza, Italian",40,0,Not rated,1,0,0,[]
9101593,Honest Pizza,https://www.zomato.com/dublin/honest-pizza-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 Dame Court, City Centre South, South City West, Dublin",South City West,Dublin,91,53.3434910000,-6.2638790000,,97,"South City West, Dublin",Pizza,55,0,Not rated,2,0,0,[]
9100819,Apache Pizza,https://www.zomato.com/dublin/apache-pizza-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Temple Bar, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3442722222,-6.2646666667,Dublin 2,97,"Temple Bar, Dublin","Pizza, Fast Food",25,0,Not rated,3,0,0,[]
9100271,Dante Pizza,https://www.zomato.com/dublin/dante-pizza-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Leisureplex, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3927080000,-6.3899090000,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin","Pizza, Italian",45,0,Not rated,3,0,0,[]
9100024,Spar,https://www.zomato.com/dublin/spar-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"19-20 Dame Street, Dublin Dublin 2",South City West,Dublin,91,53.3440333333,-6.2645055556,Dublin 2,97,"South City West, Dublin","Deli, Pizza, Fast Food",15,0,Not rated,3,0,0,[]
9100218,Mannings Bakery,https://www.zomato.com/dublin/mannings-bakery-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3915777778,-6.3877638889,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin","Bakery, Coffee and Tea",20,0,Not rated,2,0,0,[]
16522267,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-clontarf?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"195 Clontarf Road, Clontarf, Dublin Dublin 3",Clontarf,Dublin,91,53.3593472222,-6.1961666667,Dublin 3,97,"Clontarf, Dublin","Bakery, Deli",15,0,Not rated,1,0,0,[]
9101467,Yogism,https://www.zomato.com/dublin/yogism-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"23 Dawson Street, South City East, Dublin",South City East,Dublin,91,53.3397614270,-6.2583751604,,97,"South City East, Dublin","Cafe, Desserts",20,3.9,Good,17,0,0,[]
9100408,Pavlov's Bakery,https://www.zomato.com/dublin/pavlovs-bakery-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"24 Main Street, Ongar Village, Blanchardstown, Dublin Dublin 15",Blanchardstown,Dublin,91,53.3950700000,-6.4388230000,Dublin 15,97,"Blanchardstown, Dublin",Bakery,15,0,Not rated,1,0,0,[]
9100724,The Cake Boutique,https://www.zomato.com/dublin/the-cake-boutique-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31 Bolton Street, Dublin Dublin 1",North City,Dublin,91,53.3529555556,-6.2687055556,Dublin 1,97,"North City, Dublin",Bakery,10,0,Not rated,0,0,0,[]
9100016,The Corner Bakery,https://www.zomato.com/dublin/the-corner-bakery-terenure?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"17 Terenure Road North, Terenure, Dublin Dublin 6W",Terenure,Dublin,91,53.3139810000,-6.2823060000,Dublin 6W,97,"Terenure, Dublin",Bakery,10,0,Not rated,0,0,0,[]
9100205,Clarke's Home Bakery,https://www.zomato.com/dublin/clarkes-home-bakery-cabra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"54 New Cabra Road, Cabra, Dublin Dublin 7",Cabra,Dublin,91,53.3611055556,-6.2834555556,Dublin 7,97,"Cabra, Dublin",Bakery,10,0,Not rated,0,0,0,[]
16520752,The Bakewell,https://www.zomato.com/dublin/the-bakewell-swords?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Applegreen Petrol Station, North Street, Swords, Co. Dublin","Applegreen Petrol Station, Swords",Dublin,91,53.4567560000,-6.2213580000,,97,"Applegreen Petrol Station, Swords, Dublin",Bakery,15,0,Not rated,0,0,0,[]
9100228,Auntie Anne's,https://www.zomato.com/dublin/auntie-annes-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3927277778,-6.3896527778,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin",Bakery,15,0,Not rated,0,0,0,[]
9100862,The Butler's Pantry,https://www.zomato.com/dublin/the-butlers-pantry-blackrock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"53 Mount Merrion Avenue, Blackrock, Co. Dublin",Blackrock,Dublin,91,53.3007166667,-6.1891861111,,97,"Blackrock, Dublin","Bakery, Deli",25,0,Not rated,0,0,0,[]
16522356,The Bakewell Centre,https://www.zomato.com/dublin/the-bakewell-centre-balbriggan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Applegreen Service Station, Rowans Road, Balbriggan, Co. Dublin","Applegreen Service Station M1, Balbriggan",Dublin,91,53.5648770000,-6.2111550000,,97,"Applegreen Service Station M1, Balbriggan, Dublin",Bakery,15,0,Not rated,0,0,0,[]
16518636,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-crumlin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ashleaf Shopping Centre, Crumlin, Dublin Dublin 12","Ashleaf Shopping Centre, Crumlin",Dublin,91,53.3128750000,-6.3104361111,Dublin 12,97,"Ashleaf Shopping Centre, Crumlin, Dublin","Bakery, Deli",15,0,Not rated,0,0,0,[]
16518196,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-windy-arbour?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Arbourfield Terrace, Windy Arbour, Dublin Dublin 14",Windy Arbour,Dublin,91,53.3024027778,-6.2450194444,Dublin 14,97,"Windy Arbour, Dublin","Bakery, Deli",15,0,Not rated,0,0,0,[]
16519404,Strand Street Deli,https://www.zomato.com/dublin/strand-street-deli-skerries?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"92 Strand Street, Skerries, Co. Dublin",Skerries,Dublin,91,53.5803710000,-6.1068350000,,97,"Skerries, Dublin","Juices, Bakery, Deli",25,0,Not rated,0,0,0,[]
9100131,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-phibsborough?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"67A Phibsborough Road, Phibsborough, Dublin Dublin 7",Phibsborough,Dublin,91,53.3610611111,-6.2725638889,Dublin 7,97,"Phibsborough, Dublin","Bakery, Deli",15,0,Not rated,0,0,0,[]
9100207,Tasty Bread,https://www.zomato.com/dublin/tasty-bread-cabra?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"105 New Cabra Road, Cabra, Dublin Dublin 7",Cabra,Dublin,91,53.3613194444,-6.2849138889,Dublin 7,97,"Cabra, Dublin","Bakery, Sandwich",15,0,Not rated,0,0,0,[]
16522394,Thunders Bakery,https://www.zomato.com/dublin/thunders-bakery-stoneybatter?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Park Shopping Centre, Prussia Street, Stoneybatter, Dublin Dublin 7","The Park Shopping Centre, Stoneybatter",Dublin,91,53.3559805556,-6.2871722222,Dublin 7,97,"The Park Shopping Centre, Stoneybatter, Dublin","Bakery, Deli",15,0,Not rated,0,0,0,[]
9101285,The Cake Cafe,https://www.zomato.com/dublin/the-cake-cafe-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Daintree Building, Pleasants Place, Dublin, South City West, Dublin 8",South City West,Dublin,91,53.3345040000,-6.2662100000,8,97,"South City West, Dublin","Cafe, Bakery",25,3.8,Good,30,0,0,[]
16522178,Scrumdiddly's,https://www.zomato.com/dublin/scrumdiddlys-donabate?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Main Street, Donabate, Co. Dublin",Donabate,Dublin,91,53.4851925893,-6.1498120800,,97,"Donabate, Dublin","Ice Cream, Desserts",10,3.7,Good,14,0,0,[]
16522146,The Rolling Donut,https://www.zomato.com/dublin/the-rolling-donut-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"O'Connell Street, North City, Dublin Dublin 1",North City,Dublin,91,53.3481950000,-6.2592200000,Dublin 1,97,"North City, Dublin",Desserts,10,4.0,Very Good,14,0,0,[]
9101194,The Bernard Shaw,https://www.zomato.com/dublin/the-bernard-shaw-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11-12 South Richmond Street, Dublin, South City West, Dublin Dublin 2",South City West,Dublin,91,53.3317069102,-6.2644473463,Dublin 2,97,"South City West, Dublin","Pizza, Finger Food",40,4.1,Very Good,66,0,0,[]
9100467,57 The Headline,https://www.zomato.com/dublin/57-the-headline-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"56-57 Clanbrassil Street Lower, South City West, Dublin Dublin 8","57 The Headline, City Centre South",Dublin,91,53.3323530000,-6.2754550000,Dublin 8,97,"57 The Headline, City Centre South, Dublin","Burger, Finger Food",50,3.8,Good,36,0,0,[]
9100190,Camden Rotisserie,https://www.zomato.com/dublin/camden-rotisserie-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"37 Camden Street Lower, Dublin Dublin 2",South City West,Dublin,91,53.3344040000,-6.2650770000,Dublin 2,97,"South City West, Dublin","Finger Food, Burger",30,3.8,Good,35,0,0,[]
9100752,The Liquor Rooms - The Clarence Hotel,https://www.zomato.com/dublin/the-liquor-rooms-the-clarence-hotel-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Clarence Hotel, 6-8 Wellington Quay, Temple Bar, Dublin Dublin 2","The Clarence Hotel, Temple Bar",Dublin,91,53.3453470000,-6.2668020000,Dublin 2,97,"The Clarence Hotel, Temple Bar, Dublin",Finger Food,45,4.1,Very Good,29,0,0,[]
9101844,The Jar,https://www.zomato.com/dublin/the-jar-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"31 Wexford Street, South City West, Dublin 2",South City West,Dublin,91,53.3369110000,-6.2658170000,2,97,"South City West, Dublin","Finger Food, Pizza",25,3.8,Good,17,0,0,[]
9100424,The Grand Social,https://www.zomato.com/dublin/the-grand-social-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"35 Liffey Street Lower, North City, Dublin Dublin 1",North City,Dublin,91,53.3467084069,-6.2634378299,Dublin 1,97,"North City, Dublin","Finger Food, Pizza",30,3.6,Good,30,0,0,[]
9100930,Sam's Bar - The Dawson Hotel,https://www.zomato.com/dublin/sams-bar-the-dawson-hotel-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Dawson Hotel, 36 Dawson Street, South City East, Dublin Dublin 2","The Dawson Hotel, City Centre South",Dublin,91,53.3403960000,-6.2585920000,Dublin 2,97,"The Dawson Hotel, City Centre South, Dublin",Finger Food,55,3.7,Good,20,0,0,[]
9101016,The Bath,https://www.zomato.com/dublin/the-bath-sandymount?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26 Bath Avenue, Sandymount, Dublin Dublin 4",Sandymount,Dublin,91,53.3373405471,-6.2321659550,Dublin 4,97,"Sandymount, Dublin","Finger Food, Pizza",50,3.5,Good,15,0,0,[]
16519371,The Ferryman Pub,https://www.zomato.com/dublin/the-ferryman-pub-grand-canal-dock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Ferryman Hotel, 35 Sir John Rogerson Quay, Grand Canal Dock, Dublin Dublin 2",Grand Canal Dock,Dublin,91,53.3459680448,-6.2407044321,Dublin 2,97,"Grand Canal Dock, Dublin","Carvery, Finger Food",35,3.4,Average,18,0,0,[]
9101013,Rooftop Bar & Terrace - The Marker Hotel,https://www.zomato.com/dublin/rooftop-bar-terrace-the-marker-hotel-grand-canal-dock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Marker Hotel, Grand Canal Square, Docklands, Grand Canal Dock, Dublin Dublin 2","The Marker Hotel, City Centre South",Dublin,91,53.3445080000,-6.2388810000,Dublin 2,97,"The Marker Hotel, City Centre South, Dublin",Finger Food,45,3.7,Good,13,0,0,[]
9100426,MVP,https://www.zomato.com/dublin/mvp-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29 Clanbrassil Street Upper, Dublin 8",South City West,Dublin,91,53.3305920000,-6.2752700000,8,97,"South City West, Dublin",Finger Food,35,3.5,Good,22,0,0,[]
9100985,Slattery's Pub,https://www.zomato.com/dublin/slatterys-pub-beggars-bush?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"62 Grand Canal Street Upper, Beggars Bush, Dublin Dublin 4",Beggars Bush,Dublin,91,53.3372170000,-6.2344810000,Dublin 4,97,"Beggars Bush, Dublin","Finger Food, Pizza",35,3.5,Good,24,0,0,[]
16520405,Quay 14 - The Morrison,https://www.zomato.com/dublin/quay-14-the-morisson-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Morrison, Ormond Quay, North City, Dublin Dublin 1","The Morrison, City Centre North",Dublin,91,53.3463080000,-6.2658970000,Dublin 1,97,"The Morrison, City Centre North, Dublin",Finger Food,45,3.4,Average,9,0,0,[]
9101093,Sober Lane,https://www.zomato.com/dublin/sober-lane-irishtown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"82 Irishtown Road, Irishtown, Dublin Dublin 4",Irishtown,Dublin,91,53.3385533064,-6.2227436900,Dublin 4,97,"Irishtown, Dublin","Pizza, Burger, Finger Food",50,3.3,Average,8,0,0,[]
16519350,Grafton Lounge,https://www.zomato.com/dublin/grafton-lounge-south-city-east?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2 Duke Lane Upper, Off Grafton Street, South City East, Dublin Dublin 2",South City East,Dublin,91,53.3417510000,-6.2591520000,Dublin 2,97,"South City East, Dublin",Finger Food,45,2.7,Average,12,0,0,[]
9101765,The Chelsea Drugstore,https://www.zomato.com/dublin/the-chelsea-drug-store-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"25 South Great George's Street, South City West, Dublin 2",South City West,Dublin,91,53.3423200000,-6.2644270000,2,97,"South City West, Dublin",Finger Food,25,2.2,Poor,12,0,0,[]
9100604,Turk's Head,https://www.zomato.com/dublin/turks-head-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Paramount Hotel, 7 Parliament Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3449250000,-6.2674527778,Dublin 2,97,"Temple Bar, Dublin",Finger Food,45,3.1,Average,4,0,0,[]
9100044,De Bruns Restaurant & Bar,https://www.zomato.com/dublin/de-bruns-restaurant-bar-castleknock?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ashleigh Shopping Centre, Main Street, Castleknock, Dublin Dublin 15","Ashleigh Shopping Centre, Castleknock",Dublin,91,53.3726723917,-6.3607698306,Dublin 15,97,"Ashleigh Shopping Centre, Castleknock, Dublin","Pub Food, Finger Food",60,3.0,Average,4,0,0,[]
9100965,Palace Bar,https://www.zomato.com/dublin/palace-bar-temple-bar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"21 Fleet Street, Temple Bar, Dublin Dublin 2",Temple Bar,Dublin,91,53.3458963897,-6.2595248222,Dublin 2,97,"Temple Bar, Dublin",Finger Food,25,0,Not rated,3,0,0,[]
9101289,Whelehan's Wines,https://www.zomato.com/dublin/whelehans-wines-loughlinstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Silver Tassie, Loughlinstown, Co. Dublin",Loughlinstown,Dublin,91,53.2451720000,-6.1348990000,,97,"Loughlinstown, Dublin","Irish, Finger Food",30,0,Not rated,2,0,0,[]
16521332,Nando's,https://www.zomato.com/dublin/nandos-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12 St Andrews Street, Dublin Dublin 2",South City West,Dublin,91,53.3433222222,-6.2619444444,Dublin 2,97,"South City West, Dublin","Portuguese, African",45,3.3,Average,27,0,0,[]
16519900,Nando's,https://www.zomato.com/dublin/nandos-north-city?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"52 Mary Street, Dublin Dublin 1",North City,Dublin,91,53.3485500000,-6.2673222222,Dublin 1,97,"North City, Dublin","Portuguese, African",45,4.1,Very Good,25,0,0,[]
16518618,Nando's,https://www.zomato.com/dublin/nandos-santry?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Omni Park Shopping Centre, Santry, Dublin Dublin 9","Omni Park Shopping Centre, Santry",Dublin,91,53.3923792222,-6.2499687821,Dublin 9,97,"Omni Park Shopping Centre, Santry, Dublin","Portuguese, African",45,3.5,Good,15,0,0,[]
16519994,Nando's,https://www.zomato.com/dublin/nandos-swords?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"The Pavilions Shopping Centre, Swords, Co. Dublin","The Pavilions Shopping Centre, Swords ",Dublin,91,53.4551555556,-6.2191055556,,97,"The Pavilions Shopping Centre, Swords , Dublin","Portuguese, African",45,3.4,Average,12,0,0,[]
9100202,Nando's,https://www.zomato.com/dublin/nandos-blanchardstown?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st Floor, Blanchardstown Shopping Centre, Blanchardstown, Dublin Dublin 15","Blanchardstown Shopping Centre, Blanchardstown",Dublin,91,53.3916890000,-6.3906660000,Dublin 15,97,"Blanchardstown Shopping Centre, Blanchardstown, Dublin","Portuguese, African",45,2.9,Average,6,0,0,[]
16518526,Nando's,https://www.zomato.com/dublin/nandos-1-dundrum?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Level, Building 13, Dundrum Town Centre, Dundrum, Dublin Dublin 16","Dundrum Town Centre, Dundrum",Dublin,91,53.2887388889,-6.2439527778,Dublin 16,97,"Dundrum Town Centre, Dundrum, Dublin","Portuguese, African",45,3.4,Average,12,0,0,[]
16520758,Nando's,https://www.zomato.com/dublin/nandos-tallaght?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, The Square, Tallaght, Dublin Dublin 24","The Square Shopping Centre, Tallaght",Dublin,91,53.2865444444,-6.3717472222,Dublin 24,97,"The Square Shopping Centre, Tallaght, Dublin","Portuguese, African",45,3.0,Average,8,0,0,[]
16509235,Nando's,https://www.zomato.com/dublin/nandos-dun-laoghaire?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6-7 Marine Road, Dun Laoghaire, Dublin",Dun Laoghaire,Dublin,91,53.2937710659,-6.1347756162,,97,"Dun Laoghaire, Dublin","Portuguese, African",45,3.3,Average,5,0,0,[]
16521197,Nando's,https://www.zomato.com/dublin/nandos-clondalkin?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 41, Liffey Valley Shopping Centre, Fonthill Road, Clondalkin, Dublin Dublin 22","Liffey Valley Shopping Centre, Clondalkin",Dublin,91,53.3525672023,-6.3929694146,Dublin 22,97,"Liffey Valley Shopping Centre, Clondalkin, Dublin","Portuguese, African",45,0,Not rated,2,0,0,[]
16518557,Opium,https://www.zomato.com/dublin/opium-south-city-west?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"26 Wexford Street, South City West, Dublin 2",South City West,Dublin,91,53.3367000000,-6.2658555556,2,97,"South City West, Dublin","Thai, Vietnamese, Asian",75,4.3,Very Good,91,0,0,[]
